"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2020-05-25 12:00:00,146,720,10.5109420917221,11.5104054649801,12.4817237633701,14.0269328307573,15.0695611402338,15.7329122143693,16.3814538687764,16.9178691502432,17.6645072504997,19.0733469229655
2020-05-25 13:00:00,146,780,10.4357072330757,11.3731809096548,12.2567134579933,13.7714643322541,14.8617208960363,15.5958623166113,16.3370656809379,16.9118881700807,17.6643675800134,19.0733469229655
2020-05-25 14:00:00,146,840,10.3553858347022,11.2567901200366,12.0972667046457,13.5606179016816,14.669827140602,15.4535988678222,16.2854814635462,16.9050083129448,17.6642028098964,19.0733469229655
2020-05-25 15:00:00,146,900,10.4950792624505,11.149379973218,11.9724562871461,13.3813617516918,14.4953170827749,15.3124677571253,16.2275445272126,16.8971075692702,17.664009207852,19.0733469229655
2020-05-25 16:00:00,146,960,10.6118922549459,11.1241924550753,11.8906668031785,13.2190622308847,14.3307614052485,15.1746413673958,16.1643945032186,16.8880896366121,17.6637825667984,19.0733469229655
2020-05-25 17:00:00,146,1020,10.6073059670157,11.1188614064351,11.8386769069191,13.09274647753,14.1784655391559,15.0390899528543,16.0968883684788,16.8778856435023,17.6635184236542,19.0733469229655
2020-05-25 18:00:00,146,1080,10.5225760113009,11.0935911887523,11.7820378830486,12.9907340599308,14.0464603949303,14.907990606275,16.0255704738107,16.866442727671,17.663212085287,19.0733469229655
2020-05-25 19:00:00,146,1140,10.4030126842732,11.0296957789828,11.7083261489056,12.8999618319808,13.934203166207,14.7882056580439,15.9512298985256,16.8537210837909,17.6628587075831,19.0733469229655
2020-05-25 20:00:00,146,1200,10.4827285303059,11.0194821997271,11.6451865591489,12.8117770594192,13.8317428240645,14.6804349691318,15.8753985463044,16.8397043768057,17.6624533619753,19.0733469229655
2020-05-25 21:00:00,146,1260,10.4776012702077,11.0356130581737,11.6232212488598,12.7394133661637,13.7381191386306,14.5816762168661,15.7995290351955,16.8244069393993,17.6619911467571,19.0733469229655
2020-05-25 22:00:00,146,1320,11.0907495984181,11.2715528840072,11.6733199016913,12.6874863819811,13.6554617851522,14.4905917944223,15.724629717342,16.8078686986004,17.6614673001945,19.0733469229655
2020-05-25 23:00:00,146,1380,11.4888465447305,11.6204012488007,11.8825603409208,12.6995779492743,13.5941008992816,14.4081848734035,15.6514394405159,16.790148783011,17.6608772863604,19.0733469229655
2020-05-26,147,0,11.6480141706116,11.8376004073305,12.069617683482,12.7571851301639,13.5632805326733,14.3388330962409,15.5807750946986,16.7713266535157,17.6602169176963,19.0733469229655
2020-05-26 01:00:00,147,60,14.094870504344,12.8735762551564,12.4838125763774,12.8557586673732,13.5580902709878,14.2855670334801,15.5140811472905,16.7514521477577,17.6594813541876,19.0733469229655
2020-05-26 02:00:00,147,120,16.368110141408,14.5405698019225,13.6159443605599,13.1832739895557,13.6171651231371,14.25313804568,15.4519847397034,16.7307108670514,17.6586680270434,19.0733469229655
2020-05-26 03:00:00,147,180,17.7122339943161,16.0147810383806,14.7656434378658,13.7336413666631,13.7916258148675,14.2614584664773,15.3966541451502,16.7092514597266,17.657774051254,19.0733469229655
2020-05-26 04:00:00,147,240,20.3329345521547,17.6463419322085,15.9714323096684,14.3841632567484,14.0688540719224,14.3266802169716,15.3517979451778,16.6872871281783,17.6567972381904,19.0733469229655
2020-05-26 05:00:00,147,300,21.0333034387866,18.9793290397942,17.2795923460968,15.1657750887361,14.441091537424,14.4536816136652,15.3214048491909,16.6651243548212,17.6557368020556,19.0733469229655
2020-05-26 06:00:00,147,360,20.0598231483232,19.0641656869684,17.9062723425803,15.8799328748823,14.877871425266,14.6430543377446,15.3092959903561,16.6431398117685,17.6545930348931,19.0733469229655
2020-05-26 07:00:00,147,420,18.361130223751,18.5036427992684,17.8276855789538,16.320801260493,15.2831498143024,14.8747486733033,15.3179422863638,16.62177584984,17.653368029689,19.0733469229655
2020-05-26 08:00:00,147,480,17.1100935655818,17.6777735942834,17.3930461877884,16.4714734177815,15.583595081508,15.1111721968173,15.3466748192902,16.6014812760825,17.6520654482906,19.0733469229655
2020-05-26 09:00:00,147,540,15.4908436647966,16.584724756534,16.7864358497405,16.4148677468509,15.7622859814227,15.3182447077135,15.3914394655582,16.5826386165978,17.6506908326481,19.0733469229655
2020-05-26 10:00:00,147,600,14.9517078676843,15.6785156715136,16.0727029146739,16.1876549904103,15.8242765623245,15.4756728273556,15.4462559790574,16.5655015019902,17.6492509110668,19.0733469229655
2020-05-26 11:00:00,147,660,14.602101891381,15.2192769981983,15.621292356172,15.9264045149074,15.797466490015,15.575209223326,15.5046565863476,16.5501729129602,17.647753090399,19.0733469229655
2020-05-26 12:00:00,147,720,14.177237145596,14.801639292994,15.2524432509109,15.6901551274684,15.7284217112039,15.6241276170017,15.5610673270837,16.5366137654592,17.6462048601514,19.0733469229655
2020-05-26 13:00:00,147,780,13.585156501143,14.3051651893467,14.8969566330206,15.4637190252344,15.6375121329188,15.6354309027462,15.6117535631446,16.5246798123091,17.6446133897036,19.0733469229655
2020-05-26 14:00:00,147,840,12.4958375053209,13.991739442814,14.4171623811887,15.2246263522875,15.5265378352385,15.6188873411591,15.6545885766746,16.5141663797423,17.6429848984848,19.0733469229655
2020-05-26 15:00:00,147,900,12.471268627193,13.259786657107,14.0432822725864,14.9533166508818,15.3930595614247,15.579054826634,15.6883919145683,16.5048384139752,17.6413247720907,19.0733469229655
2020-05-26 16:00:00,147,960,12.103159188612,12.9261405640542,13.6774025998574,14.6804228827975,15.237767873094,15.5179187259976,15.7124126385238,16.4964471022879,17.6396372917803,19.0733469229655
2020-05-26 17:00:00,147,1020,11.818409170894,12.648638806968,13.3747233911479,14.4313699364079,15.073401684894,15.4380811754839,15.7261470651499,16.4887359441372,17.6379258967071,19.0733469229655
2020-05-26 18:00:00,147,1080,11.7026985976815,12.4538490741361,13.1350303534614,14.2097849784375,14.9123997536344,15.3452517935781,15.7294339697683,16.4814476593244,17.6361928798589,19.0733469229655
2020-05-26 19:00:00,147,1140,11.6461582469142,12.3604303846769,12.9627150946194,14.0214660077216,14.7618562205327,15.2474281690415,15.722722350538,16.4743325226189,17.6344396372523,19.0733469229655
2020-05-26 20:00:00,147,1200,12.3385414415369,12.0706741165015,12.9161916634197,13.8652435845215,14.6247714260053,15.1497388915679,15.7071900706673,16.4671637770685,17.6326663525877,19.0733469229655
2020-05-26 21:00:00,147,1260,11.9504583943066,12.202341248083,12.8304307832105,13.751783951305,14.5043219711343,15.0554343283781,15.6843658714008,16.4597489398024,17.6308721884012,19.0733469229655
2020-05-26 22:00:00,147,1320,12.3468434972582,12.3709098369107,12.8145039950594,13.6625187126187,14.4005367203571,14.9666503788952,15.6558343323902,16.45194531529,17.6290563820673,19.0733469229655
2020-05-26 23:00:00,147,1380,12.2973718709507,12.5203738215616,12.9034098922745,13.6257213056287,14.3181419385047,14.8854170887079,15.6230799824733,16.4436479015287,17.6272170471623,19.0733469229655
2020-05-27,148,0,12.2431902955909,12.5146747844163,12.9062719221312,13.6034304137442,14.2577473704176,14.8146298048845,15.5875822494075,16.4347928407519,17.6253521239716,19.0733469229655
2020-05-27 01:00:00,148,60,14.7685110135595,13.6517114875361,13.2773672014727,13.6283496093721,14.2134485676067,14.7545600592666,15.5511404848407,16.4253212508504,17.6234543035469,19.0733469229655
2020-05-27 02:00:00,148,120,16.0544215056746,14.9406145938771,14.1865336899987,13.8887453241062,14.234627862424,14.7110386900912,15.5145579574194,16.4152902810816,17.6215263096807,19.0733469229655
2020-05-27 03:00:00,148,180,17.8280886035674,16.151395706576,15.095766207501,14.3017013074572,14.3544011097355,14.7029404251141,15.4802109651139,16.4047419933347,17.6195658838401,19.0733469229655
2020-05-27 04:00:00,148,240,19.4431763015504,17.2055638616777,16.0963804228433,14.8239699370321,14.5619667916536,14.7422634917031,15.4516247564221,16.3937862960252,17.6175712446115,19.0733469229655
2020-05-27 05:00:00,148,300,18.7609146020278,17.7531373451909,16.7755344482173,15.3696210088349,14.8385991596901,14.8327724278332,15.4325300266368,16.3826128384535,17.6155412630397,19.0733469229655
2020-05-27 06:00:00,148,360,18.4070651387169,17.7689120092505,17.0295909828161,15.7835697980517,15.1290957929293,14.9660955093526,15.4259949958865,16.37148378492,17.6134756242034,19.0733469229655
2020-05-27 07:00:00,148,420,18.3647784792845,17.5730281846091,17.1141401998997,16.0559800361343,15.3844687547257,15.1210750844317,15.4332506265406,16.3607026029013,17.6113752582658,19.0733469229655
2020-05-27 08:00:00,148,480,16.7582715115966,17.0484139511357,16.9374945867227,16.2051825295105,15.5887120312184,15.2772502562426,15.4533959930419,16.3505651668544,17.6092423344938,19.0733469229655
2020-05-27 09:00:00,148,540,14.9921293663131,15.9633637129982,16.3540513100568,16.1648024189394,15.7189594591332,15.4178854263142,15.4840253223093,16.3413191045547,17.6070800042094,19.0733469229655
2020-05-27 10:00:00,148,600,13.7886014234643,14.89506578833,15.5747449729106,15.9283494557277,15.747351887029,15.5245827600336,15.5214818395906,16.3331345280214,17.6048923731576,19.0733469229655
2020-05-27 11:00:00,148,660,13.5825267640499,14.1734998556518,14.9396915714866,15.5971623032417,15.6804019588245,15.5830563870233,15.5610517210863,16.3260791456614,17.6026841849051,19.0733469229655
2020-05-27 12:00:00,148,720,13.2804054990492,13.796318221824,14.5216881417311,15.286418285568,15.5586385599478,15.5924906319834,15.5979558625648,16.3201113372933,17.6004596747554,19.0733469229655
2020-05-27 13:00:00,148,780,12.8632202011373,13.4405382907982,14.1793899852557,15.0181840757911,15.418456437252,15.5639507202439,15.6286114668606,16.3150916319065,17.5982232433323,19.0733469229655
2020-05-27 14:00:00,148,840,12.6936877554592,13.1782079427854,13.878435788263,14.7737509228649,15.272412827668,15.5099527110535,15.6510680260001,16.3108239353803,17.5959784036842,19.0733469229655
2020-05-27 15:00:00,148,900,12.5384012614986,13.0162612150722,13.6633017241815,14.5629289394065,15.1272552674978,15.4395916922404,15.6646092724006,16.3070896391416,17.5937278103998,19.0733469229655
2020-05-27 16:00:00,148,960,12.465043593074,12.8850217467698,13.4943193095394,14.3773959308213,14.9864181296723,15.3594215325034,15.6693099231786,16.3036709276631,17.5914732014856,19.0733469229655
2020-05-27 17:00:00,148,1020,12.417849253968,12.8090396515283,13.3669616716235,14.2246920083151,14.8543709346796,15.2734237042004,15.6656420669367,16.3003639185595,17.5892154560049,19.0733469229655
2020-05-27 18:00:00,148,1080,12.5344890700324,12.8347020847886,13.2946367942465,14.1037536327252,14.7373008531181,15.1862276149639,15.6542632259205,16.296983023391,17.5869546658249,19.0733469229655
2020-05-27 19:00:00,148,1140,12.5376646021661,12.8736134659971,13.2782426596289,14.0203818372066,14.6397646870484,15.1041256993897,15.6362049772152,16.2933641016196,17.5846902244987,19.0733469229655
2020-05-27 20:00:00,148,1200,12.6705079971445,12.9217191794155,13.2703407716074,13.9597191930606,14.559587816626,15.030108898062,15.6130440634966,16.289374367014,17.5824209243237,19.0733469229655
2020-05-27 21:00:00,148,1260,12.9299742653884,13.058565701605,13.3188617455156,13.9237350817532,14.4946268043624,14.9643995949216,15.5863709521949,16.284920896025,17.5801450974635,19.0733469229655
2020-05-27 22:00:00,148,1320,13.504877792012,13.3588374750087,13.4601206213416,13.9256142298976,14.4479843894118,14.9075432269896,15.557544094471,16.2799491641636,17.5778607749473,19.0733469229655
