"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2021-01-01,1,0,25.989566006048,24.1947747682918,23.2086672807456,22.8817429150776,23.2117143848671,23.3364847684775,22.3308713423848,19.198129726002,18.387144352281,18.5340322210859
2021-01-01 01:00:00,1,60,30.706680002545,25.8493222715349,24.3232260395891,23.2983281352694,23.1837344437838,23.1439688331721,22.2737701234652,19.2514882591531,18.3903913109046,18.5340322210859
2021-01-01 02:00:00,1,120,45.9820225793602,31.0520371698807,27.1831953604552,24.0924359789725,23.3180960630033,23.0382749847426,22.2130505393216,19.3020529943001,18.3938061643859,18.5340322210859
2021-01-01 03:00:00,1,180,57.8330152729579,36.7312431285469,31.2017672711291,25.6496534559666,23.770683436245,23.0529360497212,22.1577364739755,19.3499854723476,18.3973776015053,18.5340322210859
2021-01-01 04:00:00,1,240,61.0763321696079,40.161527798021,34.5206369978782,27.6793047629981,24.6103808047638,23.2465198631434,22.1198966354298,19.3956303562951,18.4010950877343,18.5340322210859
2021-01-01 05:00:00,1,300,61.4788120501093,42.2136200017684,36.8717858941329,29.6600201442327,25.6942553855675,23.6405590172696,22.1140371418953,19.4395722195327,18.4049500064688,18.5340322210859
2021-01-01 06:00:00,1,360,58.8079782336138,42.9008723047784,38.2603069253286,31.325895137666,26.8425095225403,24.198876697011,22.152284152054,19.4826261787639,18.4089364884212,18.5340322210859
2021-01-01 07:00:00,1,420,54.7674820446535,42.4746084821233,38.7252385308381,32.5150522600213,27.9021605670772,24.8526499467651,22.2407901247205,19.5257524259139,18.4130519683411,18.5340322210859
2021-01-01 08:00:00,1,480,48.8660263525503,41.133358113648,38.4263983770262,33.1981363821481,28.7680607100495,25.5230724673656,22.3785211815754,19.5699323904831,18.4172975269444,18.5340322210859
2021-01-01 09:00:00,1,540,43.3959226704917,39.287619827356,37.5023805068518,33.3873533698233,29.3814050708862,26.1399545518988,22.5579054169069,19.6160370398383,18.421678048912,18.5340322210859
2021-01-01 10:00:00,1,600,37.0827420780897,37.1287645385934,36.2059003576321,33.1874324984747,29.732638765745,26.6520072050575,22.766772527042,19.6647217009971,18.4262008437357,18.5340322210859
2021-01-01 11:00:00,1,660,30.6583544567862,34.4638181795319,34.5202010031392,32.6518074261007,29.8386431822647,27.0316403111966,22.9907829654049,19.7163670398188,18.4308752684335,18.5340322210859
2021-01-01 12:00:00,1,720,28.2463427955704,32.2549162699922,32.7117456792037,31.8405779452987,29.7143915947359,27.2665056539529,23.2155417935842,19.7710652426139,18.4357114017052,18.5340322210859
2021-01-01 13:00:00,1,780,25.9877543906393,30.6068326263049,31.2721499901872,30.97874771616,29.4241626214077,27.3597039902567,23.4278487422402,19.8286351798477,18.4407191671132,18.5340322210859
2021-01-01 14:00:00,1,840,23.1156054099112,28.9485994364443,29.9079768412994,30.1294357655796,29.0454702392161,27.3367347264364,23.6175735151968,19.8886687744423,18.4459072985435,18.5340322210859
2021-01-01 15:00:00,1,900,21.5353449940479,27.5356081288204,28.5978698980168,29.2689589370025,28.605535116234,27.2253078433668,23.7784734080359,19.9506018846924,18.4512830500382,18.5340322210859
2021-01-01 16:00:00,1,960,20.338205197676,26.2761818495905,27.4699671096175,28.4419341501737,28.1267980828749,27.0462076662591,23.9073856671454,20.0137970452913,18.4568510401359,18.5340322210859
2021-01-01 17:00:00,1,1020,18.3304094825888,25.0079795843872,26.3816260135038,27.6493635562168,27.6313306854501,26.8179602363485,24.0032940745996,20.0775792157518,18.4626141445899,18.5340322210859
2021-01-01 18:00:00,1,1080,17.6776360303907,23.891452607438,25.3188760633689,26.8622789670969,27.1219036983011,26.55399452166,24.0668847345062,20.1412959635423,18.4685722815451,18.5340322210859
2021-01-01 19:00:00,1,1140,16.8881798270256,22.956634925679,24.4063323607092,26.1154979549182,26.6060677146315,26.262551661455,24.0996625759194,20.2043264013274,18.4747234098978,18.5340322210859
2021-01-01 20:00:00,1,1200,16.1801173159521,22.0955142034086,23.5745270023369,25.4168664515059,26.0973974212771,25.9522831273268,24.1036867604469,20.2661008782739,18.4810633120519,18.5340322210859
2021-01-01 21:00:00,1,1260,15.5743431100627,21.2822150064812,22.7958578029067,24.7574447347061,25.6007696045134,25.6308038340954,24.08148635489,20.3261081269804,18.4875859106889,18.5340322210859
2021-01-01 22:00:00,1,1320,16.2123748825662,20.7961436076452,22.1472080442699,24.1403840368124,25.1177610277671,25.3033019434699,24.0358121492132,20.3839056073296,18.4942833572297,18.5340322210859
2021-01-01 23:00:00,1,1380,19.8149714910455,21.1719585676617,21.9631785067991,23.6513304024634,24.6670473107251,24.975509557089,23.9694664289999,20.4391170916944,18.5011463948707,18.5340322210859
2021-01-02,2,0,20.7570780928796,21.8480291185315,22.2875626535081,23.4212389797896,24.3024913609791,24.6624119144812,23.885722248665,20.4914333680313,18.5081645965813,18.5340322210859
2021-01-02 01:00:00,2,60,28.4479164406406,23.8467288058158,23.2361248869898,23.465113518083,24.0627259773447,24.3873119282645,23.7891186819174,20.5406671975564,18.5153261772934,18.5340322210859
2021-01-02 02:00:00,2,120,36.5267070206168,26.6121712144086,24.9459931383148,23.9230652042595,24.005650711672,24.177279644368,23.6858803285216,20.5866680586929,18.5226198904335,18.5340322210859
2021-01-02 03:00:00,2,180,42.0166893522021,29.3947133473834,27.0424450565493,24.7895756826123,24.1825325443209,24.0661823562434,23.5840592574955,20.6294697650898,18.5300335125956,18.5340322210859
2021-01-02 04:00:00,2,240,46.553225846533,31.9346015032057,29.1175199435408,25.9029429797091,24.5832933328888,24.0804150111283,23.4934346601595,20.6692811953242,18.5375553603618,18.5340322210859
2021-01-02 05:00:00,2,300,49.5372530645289,34.2138891957775,31.1282743926794,27.1507560647094,25.1604355314299,24.2259390974688,23.4239439160075,20.706502101658,18.5451748875346,18.5340322210859
2021-01-02 06:00:00,2,360,49.5958100471898,35.7623010306428,32.7822879145372,28.4085781051113,25.8604987976881,24.4931533865951,23.3840545658303,20.7417044594587,18.5528833714769,18.5340322210859
2021-01-02 07:00:00,2,420,48.3327927894524,36.5216291491186,33.8474284918201,29.496675118401,26.6002877031983,24.8573212031302,23.3797215593118,20.7755874306384,18.5606745623114,18.5340322210859
2021-01-02 08:00:00,2,480,44.5319436719868,36.4330715776759,34.3063329852526,30.313014435057,27.2920409373186,25.277993051039,23.4132485301347,20.8089140100827,18.568544926366,18.5340322210859
