,,,,,,,,,,,,,,,,,,,,,,,
#SFM_R1-4,,,,,,,,,,,,,,,,,,,,,,,
CFMT_2E2C,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,SFM1JC03,,,,,,,,,,,,,,,,,,,,,,
APP Serial #:,020013DB,,,,,,,,,,,,,,,,,,,,,,
APP Ver:,R1-9-4,,,,,,,,,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,,,,,,,,,
Instrument Name:,Ap1 888,,,,,,,,,,,,,,,,,,,,,,
Comment:,,,,,,,,,,,,,,,,,,,,,,,
Base-line asymmetry multiplier (outer):,1.0000,(inner):,1.0000,,,,,,,,,,,,,,,,,,,,
Base-line asymmetry offset (outer):,-1.0000,(inner):,-1.0000,,,,,,,,,,,,,,,,,,,,
Thermal diffusivity:,0.0025,(cm^2 s^-1),,,,,,,,,,,,,,,,,,,,,
Wounding coefficient:,1.7283,,,,,,,,,,,,,,,,,,,,,,
Vs factor:,1.00,,,,,,,,,,,,,,,,,,,,,,
Corrected sap flow sapwood area 1:,10.00,cm^2,,,,,,,,,,,,,,,,,,,,,
Corrected sap flow sapwood area 2:,10.00,cm^2,,,,,,,,,,,,,,,,,,,,,
Pulse Energy:,20,Joules,,,,,,,,,,,,,,,,,,,,,
#DATA_START_44796,,,,,,,,,,,,,,,,,,,,,,,
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA)
08/11/2022,15:00:01,3.481,-2.938,7.745,-3.350,0.077,-0.033,35.798,35.629,0.569,0.470,1.213,35.532,35.639,0.375,0.443,0.849,2.680,3.95,38.20,not present ,0.00,0.00
08/11/2022,15:30:01,3.617,-2.852,7.980,-3.201,0.079,-0.032,35.748,35.594,0.561,0.460,1.222,35.420,35.552,0.377,0.443,0.853,2.680,3.95,38.00,not present ,0.00,0.00
08/11/2022,16:00:00,3.845,-2.959,8.374,-3.385,0.083,-0.033,35.306,35.174,0.558,0.452,1.238,35.064,35.226,0.366,0.433,0.848,2.680,3.94,37.09,not present ,0.00,0.00
08/11/2022,16:30:01,2.948,-2.978,6.824,-3.419,0.068,-0.034,34.486,34.397,0.556,0.473,1.177,34.368,34.568,0.370,0.439,0.847,2.680,3.93,35.90,not present ,0.00,0.00
08/11/2022,17:00:00,3.045,-2.889,6.991,-3.266,0.069,-0.032,33.433,33.385,0.552,0.468,1.184,33.456,33.700,0.371,0.437,0.851,2.680,3.92,34.09,not present ,0.00,0.00
08/11/2022,17:30:00,3.238,-2.763,7.325,-3.047,0.073,-0.030,32.012,31.985,0.543,0.455,1.197,32.173,32.455,0.370,0.433,0.857,2.680,3.91,32.40,not present ,0.00,0.00
08/11/2022,18:00:00,1.336,-3.250,4.037,-3.889,0.040,-0.038,30.026,30.058,0.530,0.493,1.077,30.301,30.625,0.362,0.435,0.834,2.680,3.90,29.90,not present ,0.00,0.00
08/11/2022,18:30:01,0.941,-3.354,3.355,-4.069,0.033,-0.040,28.480,28.544,0.532,0.506,1.053,28.676,29.038,0.366,0.443,0.829,2.680,3.96,37.90,present ,12.98,155.10
08/11/2022,19:00:01,0.636,-3.435,2.827,-4.208,0.028,-0.042,27.310,27.399,0.533,0.515,1.035,27.417,27.810,0.370,0.449,0.826,2.680,4.01,40.59,present ,13.06,155.70
08/11/2022,19:30:00,0.513,-3.236,2.615,-3.864,0.026,-0.038,26.414,26.521,0.536,0.522,1.028,26.444,26.856,0.377,0.454,0.835,2.680,4.10,40.20,present ,13.02,155.10
08/11/2022,20:00:00,0.547,-3.451,2.674,-4.236,0.026,-0.042,25.706,25.825,0.533,0.518,1.030,25.690,26.116,0.376,0.457,0.825,2.680,4.16,39.30,present ,13.02,142.20
08/11/2022,20:30:00,0.548,-3.439,2.676,-4.216,0.026,-0.042,25.096,25.226,0.540,0.525,1.030,25.063,25.497,0.377,0.458,0.826,2.680,4.19,32.90,present ,12.92,61.20
08/11/2022,21:00:01,0.499,-3.363,2.591,-4.085,0.025,-0.040,24.586,24.721,0.539,0.525,1.028,24.525,24.965,0.378,0.457,0.829,2.680,4.19,31.10,present ,12.88,50.70
08/11/2022,21:30:01,0.370,-3.505,2.368,-4.329,0.023,-0.043,24.146,24.284,0.538,0.528,1.020,24.078,24.522,0.380,0.463,0.823,2.680,4.19,30.50,present ,12.93,48.00
08/11/2022,22:00:01,0.235,-3.557,2.135,-4.419,0.021,-0.044,23.657,23.807,0.538,0.532,1.013,23.601,24.052,0.379,0.463,0.820,2.680,4.19,28.10,present ,12.91,45.90
08/11/2022,22:30:01,0.369,-3.579,2.367,-4.458,0.023,-0.044,23.243,23.395,0.543,0.532,1.020,23.158,23.610,0.381,0.466,0.819,2.680,4.19,27.30,present ,12.88,46.20
08/11/2022,23:00:01,0.073,-3.434,1.854,-4.208,0.018,-0.042,22.868,23.022,0.538,0.537,1.004,22.779,23.234,0.382,0.464,0.826,2.680,4.19,26.70,present ,12.87,45.30
08/11/2022,23:30:00,-0.022,-3.444,1.689,-4.225,0.016,-0.042,22.483,22.640,0.537,0.538,0.998,22.392,22.852,0.380,0.462,0.825,2.680,4.19,26.10,present ,12.83,45.30
09/11/2022,00:00:00,0.183,-3.499,2.044,-4.319,0.020,-0.043,22.120,22.277,0.539,0.535,1.010,22.034,22.492,0.382,0.466,0.823,2.680,4.19,25.70,present ,12.83,44.40
09/11/2022,00:30:01,0.171,-3.506,2.023,-4.332,0.020,-0.043,21.711,21.872,0.539,0.535,1.009,21.626,22.090,0.381,0.464,0.822,2.680,4.19,25.10,present ,12.82,43.80
09/11/2022,01:00:01,0.095,-3.348,1.893,-4.058,0.018,-0.040,21.255,21.423,0.540,0.538,1.005,21.182,21.650,0.384,0.464,0.830,2.680,4.19,24.60,present ,12.79,43.80
09/11/2022,01:30:01,-0.008,-3.605,1.712,-4.502,0.017,-0.045,20.777,20.954,0.540,0.541,0.999,20.699,21.176,0.383,0.469,0.818,2.680,4.19,24.10,present ,12.83,44.10
09/11/2022,02:00:00,-0.077,-3.660,1.594,-4.597,0.015,-0.045,20.362,20.549,0.540,0.543,0.995,20.283,20.768,0.381,0.468,0.816,2.680,4.19,23.50,present ,12.82,43.80
09/11/2022,02:30:00,-0.102,-3.349,1.550,-4.061,0.015,-0.040,19.916,20.111,0.537,0.541,0.994,19.850,20.345,0.384,0.465,0.830,2.680,4.19,23.10,present ,12.82,43.20
09/11/2022,03:00:01,-0.007,-3.600,1.716,-4.494,0.017,-0.044,19.352,19.558,0.542,0.543,0.999,19.314,19.818,0.382,0.469,0.818,2.680,4.19,22.50,present ,12.79,43.50
09/11/2022,03:30:00,-0.153,-3.567,1.463,-4.437,0.014,-0.044,18.942,19.155,0.541,0.547,0.991,18.850,19.361,0.384,0.470,0.820,2.680,4.19,22.10,present ,12.75,43.20
09/11/2022,04:00:00,-0.085,-3.436,1.581,-4.210,0.015,-0.042,18.770,18.985,0.546,0.549,0.995,18.651,19.166,0.390,0.474,0.826,2.680,4.19,21.90,present ,12.75,44.10
09/11/2022,04:30:00,-0.131,-3.631,1.500,-4.547,0.015,-0.045,18.385,18.609,0.540,0.545,0.992,18.288,18.812,0.387,0.475,0.817,2.680,4.19,21.50,present ,12.79,43.80
09/11/2022,05:00:01,-0.128,-3.477,1.505,-4.282,0.015,-0.042,17.992,18.222,0.541,0.546,0.992,17.878,18.408,0.389,0.474,0.824,2.680,4.16,18.10,not present ,0.00,0.00
09/11/2022,05:30:01,-0.120,-3.654,1.520,-4.587,0.015,-0.045,17.949,18.187,0.548,0.552,0.993,17.742,18.277,0.389,0.478,0.816,2.680,4.15,17.60,not present ,0.00,0.00
09/11/2022,06:00:01,0.438,-3.591,2.485,-4.479,0.024,-0.044,18.710,18.941,0.566,0.553,1.024,18.277,18.813,0.399,0.488,0.819,2.680,4.14,18.90,not present ,0.00,0.00
09/11/2022,06:30:01,1.242,-3.246,3.876,-3.882,0.038,-0.038,20.335,20.536,0.582,0.544,1.071,19.718,20.237,0.407,0.489,0.834,2.680,4.13,22.20,not present ,0.00,0.00
09/11/2022,07:00:01,1.868,-3.092,4.957,-3.616,0.049,-0.036,22.136,22.289,0.585,0.528,1.109,21.514,22.005,0.404,0.481,0.842,2.680,4.11,25.00,not present ,0.00,0.00
09/11/2022,07:30:01,1.947,-2.978,5.093,-3.419,0.050,-0.034,23.877,23.989,0.581,0.522,1.114,23.262,23.709,0.404,0.479,0.847,2.680,4.10,27.30,not present ,0.00,0.00
09/11/2022,08:00:01,2.924,-2.755,6.783,-3.033,0.067,-0.030,25.639,25.677,0.596,0.508,1.176,25.035,25.423,0.403,0.472,0.858,2.680,4.09,29.20,not present ,0.00,0.00
09/11/2022,08:30:00,3.112,-2.666,7.108,-2.880,0.071,-0.028,27.066,27.044,0.597,0.503,1.188,26.575,26.905,0.401,0.467,0.862,2.680,4.08,31.00,not present ,0.00,0.00
09/11/2022,09:00:00,3.298,-2.818,7.428,-3.143,0.074,-0.031,28.318,28.250,0.584,0.487,1.201,27.865,28.141,0.394,0.462,0.855,2.680,4.07,33.09,not present ,0.00,0.00
09/11/2022,09:30:00,3.587,-2.887,7.928,-3.262,0.079,-0.032,29.315,29.216,0.589,0.484,1.220,28.885,29.119,0.391,0.461,0.851,2.680,4.06,34.70,not present ,0.00,0.00
09/11/2022,10:00:00,3.518,-2.781,7.810,-3.078,0.078,-0.030,30.256,30.139,0.583,0.481,1.215,29.820,30.026,0.389,0.456,0.856,2.680,4.06,35.90,not present ,0.00,0.00
09/11/2022,10:30:00,3.452,-2.863,7.694,-3.221,0.076,-0.032,31.222,31.083,0.586,0.484,1.211,30.684,30.872,0.392,0.462,0.852,2.680,4.05,36.00,not present ,0.00,0.00
09/11/2022,11:00:01,3.332,-2.858,7.488,-3.212,0.074,-0.032,32.389,32.237,0.591,0.492,1.203,31.901,32.078,0.389,0.458,0.853,2.680,4.04,37.59,not present ,0.00,0.00
09/11/2022,11:30:00,3.458,-3.028,7.705,-3.505,0.077,-0.035,33.678,33.479,0.587,0.486,1.211,33.195,33.319,0.384,0.456,0.845,2.680,4.02,39.00,not present ,0.00,0.00
09/11/2022,12:00:00,3.538,-3.037,7.843,-3.521,0.078,-0.035,34.540,34.325,0.586,0.482,1.217,34.061,34.152,0.383,0.455,0.844,2.680,4.00,39.20,not present ,0.00,0.00
09/11/2022,12:30:01,2.720,-3.112,6.429,-3.651,0.064,-0.036,35.303,35.090,0.566,0.487,1.163,34.866,34.936,0.378,0.451,0.841,2.680,3.99,39.40,not present ,0.00,0.00
09/11/2022,13:00:00,3.438,-3.019,7.671,-3.490,0.076,-0.034,36.272,36.034,0.572,0.473,1.210,35.706,35.760,0.381,0.452,0.845,2.680,3.98,40.20,not present ,0.00,0.00
09/11/2022,13:30:01,3.184,-2.848,7.232,-3.194,0.072,-0.031,36.919,36.661,0.563,0.473,1.193,36.361,36.389,0.384,0.451,0.853,2.680,3.97,40.80,not present ,0.00,0.00
09/11/2022,14:00:00,3.917,-2.874,8.499,-3.239,0.084,-0.032,37.470,37.173,0.567,0.457,1.243,36.975,36.990,0.373,0.440,0.852,2.680,3.97,41.50,not present ,0.00,0.00
09/11/2022,14:30:01,3.126,-2.838,7.131,-3.176,0.071,-0.031,37.417,37.178,0.571,0.481,1.189,37.101,37.129,0.374,0.439,0.854,2.680,3.96,40.80,not present ,0.00,0.00
09/11/2022,15:00:00,4.454,-2.506,9.427,-2.604,0.094,-0.026,37.820,37.559,0.560,0.439,1.280,37.346,37.385,0.378,0.436,0.869,2.680,3.95,41.10,not present ,0.00,0.00
09/11/2022,15:30:00,3.344,-2.609,7.508,-2.782,0.075,-0.027,37.436,37.241,0.565,0.470,1.204,37.161,37.239,0.372,0.432,0.865,2.680,3.94,40.00,not present ,0.00,0.00
09/11/2022,16:00:01,3.195,-3.054,7.250,-3.550,0.072,-0.035,37.402,37.219,0.555,0.466,1.194,37.060,37.162,0.370,0.440,0.843,2.680,3.94,39.59,not present ,0.00,0.00
09/11/2022,16:30:01,3.423,-2.924,7.645,-3.326,0.076,-0.033,36.910,36.760,0.553,0.458,1.209,36.758,36.883,0.368,0.435,0.850,2.680,3.93,39.00,not present ,0.00,0.00
09/11/2022,17:00:01,3.112,-2.909,7.107,-3.299,0.071,-0.032,36.146,36.013,0.547,0.461,1.188,36.074,36.230,0.363,0.429,0.850,2.680,3.92,37.70,not present ,0.00,0.00
09/11/2022,17:30:00,3.348,-3.121,7.516,-3.666,0.075,-0.036,34.892,34.775,0.544,0.453,1.204,34.962,35.145,0.360,0.430,0.840,2.680,3.91,36.30,not present ,0.00,0.00
09/11/2022,18:00:00,1.495,-3.356,4.312,-4.072,0.043,-0.040,33.028,32.975,0.529,0.488,1.086,33.235,33.463,0.356,0.431,0.829,2.680,3.90,33.80,not present ,0.00,0.00
09/11/2022,18:30:00,1.154,-3.165,3.724,-3.742,0.037,-0.037,31.582,31.570,0.531,0.499,1.066,31.742,32.019,0.364,0.435,0.838,2.680,3.96,41.60,present ,13.02,155.70
09/11/2022,19:00:00,0.938,-3.496,3.350,-4.315,0.033,-0.043,30.360,30.387,0.530,0.504,1.053,30.454,30.777,0.364,0.443,0.823,2.680,4.01,44.40,present ,13.10,156.00
09/11/2022,19:30:01,0.602,-3.516,2.768,-4.348,0.027,-0.043,29.407,29.463,0.531,0.514,1.034,29.437,29.788,0.368,0.449,0.822,2.680,4.09,43.90,present ,13.00,157.20
09/11/2022,20:00:00,1.009,-3.455,3.472,-4.243,0.034,-0.042,28.583,28.657,0.538,0.510,1.057,28.580,28.954,0.370,0.451,0.825,2.680,4.16,42.90,present ,13.02,146.70
09/11/2022,20:30:01,0.518,-3.453,2.624,-4.240,0.026,-0.042,27.786,27.879,0.531,0.517,1.029,27.768,28.162,0.371,0.451,0.825,2.680,4.19,36.00,present ,12.95,60.60
09/11/2022,21:00:01,0.481,-3.334,2.559,-4.034,0.025,-0.040,27.088,27.195,0.534,0.520,1.027,27.055,27.461,0.373,0.451,0.830,2.680,4.19,33.90,present ,12.87,50.40
09/11/2022,21:30:01,0.365,-3.379,2.359,-4.112,0.023,-0.041,26.433,26.552,0.534,0.524,1.020,26.386,26.808,0.378,0.458,0.828,2.680,4.19,32.59,present ,12.83,48.90
09/11/2022,22:00:01,0.270,-3.425,2.195,-4.192,0.021,-0.041,25.864,25.996,0.535,0.527,1.015,25.801,26.234,0.378,0.459,0.826,2.680,4.19,30.50,present ,12.85,46.80
09/11/2022,22:30:00,0.462,-3.461,2.527,-4.254,0.025,-0.042,25.407,25.545,0.539,0.526,1.026,25.311,25.750,0.377,0.458,0.825,2.680,4.19,29.50,present ,12.84,45.90
09/11/2022,23:00:01,0.101,-3.527,1.904,-4.368,0.019,-0.043,24.955,25.103,0.536,0.534,1.005,24.856,25.300,0.380,0.463,0.822,2.680,4.19,28.80,present ,12.83,45.30
09/11/2022,23:30:01,0.236,-3.445,2.137,-4.227,0.021,-0.042,24.607,24.754,0.535,0.529,1.013,24.533,24.981,0.376,0.457,0.825,2.680,4.19,28.40,present ,12.83,44.70
10/11/2022,00:00:00,0.185,-3.490,2.048,-4.304,0.020,-0.043,24.297,24.446,0.540,0.535,1.010,24.176,24.627,0.380,0.462,0.823,2.680,4.19,27.90,present ,12.87,44.70
10/11/2022,00:30:00,0.274,-3.206,2.203,-3.813,0.022,-0.038,24.147,24.296,0.538,0.531,1.015,23.995,24.443,0.385,0.462,0.836,2.680,4.19,27.90,present ,12.83,44.40
10/11/2022,01:00:01,0.101,-3.510,1.904,-4.338,0.019,-0.043,23.870,24.018,0.533,0.531,1.005,23.790,24.238,0.378,0.461,0.822,2.680,4.19,27.60,present ,12.86,44.40
10/11/2022,01:30:01,0.055,-3.304,1.824,-3.983,0.018,-0.039,23.439,23.594,0.537,0.536,1.003,23.335,23.790,0.380,0.458,0.832,2.680,4.19,26.90,present ,12.79,43.50
10/11/2022,02:00:00,0.189,-3.634,2.055,-4.553,0.020,-0.045,23.158,23.318,0.540,0.535,1.010,23.056,23.513,0.378,0.464,0.817,2.680,4.19,26.80,present ,12.75,43.80
10/11/2022,02:30:00,0.323,-3.186,2.286,-3.778,0.022,-0.037,22.909,23.065,0.539,0.530,1.018,22.786,23.244,0.386,0.462,0.837,2.680,4.19,26.40,present ,12.79,43.50
10/11/2022,03:00:00,0.253,-3.610,2.166,-4.511,0.021,-0.045,21.998,22.162,0.537,0.530,1.014,22.053,22.520,0.375,0.460,0.818,2.680,4.19,25.50,present ,12.75,43.50
10/11/2022,03:30:00,0.046,-3.466,1.809,-4.262,0.018,-0.042,20.969,21.154,0.535,0.534,1.002,21.013,21.498,0.378,0.460,0.824,2.680,4.19,24.10,present ,12.75,43.20
10/11/2022,04:00:01,-0.046,-3.619,1.647,-4.526,0.016,-0.045,20.238,20.437,0.537,0.539,0.997,20.191,20.692,0.380,0.466,0.817,2.680,4.19,23.20,present ,12.75,43.50
10/11/2022,04:30:01,0.244,-3.520,2.151,-4.356,0.021,-0.043,19.702,19.909,0.544,0.538,1.013,19.656,20.166,0.381,0.465,0.822,2.680,4.19,22.80,present ,12.78,42.90
10/11/2022,05:00:00,-0.049,-3.557,1.642,-4.420,0.016,-0.044,19.416,19.628,0.544,0.546,0.997,19.269,19.787,0.386,0.472,0.820,2.680,4.16,19.70,not present ,0.00,0.00
10/11/2022,05:30:01,0.142,-3.505,1.974,-4.329,0.019,-0.043,19.703,19.924,0.552,0.548,1.007,19.427,19.944,0.390,0.476,0.823,2.680,4.15,19.70,not present ,0.00,0.00
10/11/2022,06:00:00,0.600,-3.627,2.765,-4.541,0.027,-0.045,20.661,20.875,0.566,0.548,1.033,20.220,20.729,0.396,0.486,0.817,2.680,4.14,21.40,not present ,0.00,0.00
10/11/2022,06:30:01,1.306,-3.306,3.986,-3.985,0.039,-0.039,22.317,22.490,0.577,0.538,1.075,21.724,22.212,0.402,0.485,0.832,2.680,4.13,24.40,not present ,0.00,0.00
10/11/2022,07:00:01,2.001,-3.085,5.187,-3.604,0.051,-0.036,24.247,24.359,0.587,0.526,1.117,23.566,24.016,0.404,0.481,0.842,2.680,4.12,27.50,not present ,0.00,0.00
10/11/2022,07:30:01,2.889,-2.859,6.721,-3.214,0.067,-0.032,26.153,26.206,0.595,0.507,1.174,25.479,25.873,0.405,0.476,0.853,2.680,4.10,30.00,not present ,0.00,0.00
10/11/2022,08:00:00,3.323,-2.790,7.471,-3.095,0.074,-0.030,27.869,27.843,0.597,0.497,1.202,27.261,27.587,0.401,0.470,0.856,2.680,4.09,31.90,not present ,0.00,0.00
10/11/2022,08:30:00,3.750,-2.711,8.210,-2.957,0.082,-0.029,29.418,29.327,0.597,0.486,1.231,28.831,29.093,0.399,0.466,0.860,2.680,4.08,33.90,not present ,0.00,0.00
10/11/2022,09:00:00,3.694,-2.784,8.113,-3.083,0.081,-0.030,30.629,30.494,0.579,0.473,1.227,30.206,30.409,0.389,0.456,0.856,2.680,4.07,35.90,not present ,0.00,0.00
10/11/2022,09:30:00,3.853,-2.767,8.387,-3.055,0.083,-0.030,31.507,31.351,0.588,0.476,1.238,31.033,31.208,0.391,0.457,0.857,2.680,4.06,36.90,not present ,0.00,0.00
10/11/2022,10:00:00,3.950,-2.893,8.555,-3.272,0.085,-0.032,32.596,32.412,0.587,0.473,1.245,32.038,32.189,0.388,0.458,0.851,2.680,4.05,38.40,not present ,0.00,0.00
10/11/2022,10:30:00,3.840,-2.743,8.365,-3.013,0.083,-0.030,33.515,33.319,0.576,0.467,1.237,32.989,33.112,0.389,0.455,0.858,2.680,4.05,38.50,not present ,0.00,0.00
10/11/2022,11:00:01,3.837,-2.462,8.360,-2.527,0.083,-0.025,34.738,34.545,0.581,0.471,1.237,34.159,34.288,0.396,0.456,0.872,2.680,4.03,39.50,not present ,0.00,0.00
10/11/2022,11:30:00,3.484,-2.599,7.751,-2.764,0.077,-0.027,35.730,35.522,0.580,0.479,1.213,35.172,35.280,0.391,0.453,0.865,2.680,4.02,39.90,not present ,0.00,0.00
10/11/2022,12:00:00,3.504,-3.039,7.784,-3.525,0.077,-0.035,36.665,36.438,0.585,0.483,1.214,36.172,36.250,0.377,0.448,0.844,2.680,4.00,40.70,not present ,0.00,0.00
10/11/2022,12:30:01,4.149,-2.571,8.899,-2.716,0.088,-0.027,37.615,37.356,0.565,0.450,1.259,37.084,37.130,0.380,0.441,0.866,2.680,3.99,41.40,not present ,0.00,0.00
10/11/2022,13:00:01,3.534,-2.824,7.836,-3.152,0.078,-0.031,38.410,38.163,0.573,0.472,1.216,37.846,37.886,0.378,0.444,0.854,2.680,3.98,42.00,not present ,0.00,0.00
10/11/2022,13:30:01,3.830,-2.773,8.348,-3.065,0.083,-0.030,38.690,38.455,0.548,0.445,1.237,38.339,38.371,0.375,0.439,0.857,2.680,3.97,42.00,not present ,0.00,0.00
10/11/2022,14:00:01,3.635,-3.096,8.011,-3.624,0.080,-0.036,38.218,38.013,0.568,0.465,1.223,37.962,38.030,0.369,0.440,0.841,2.680,3.97,40.70,not present ,0.00,0.00
10/11/2022,14:30:01,3.435,-3.030,7.665,-3.508,0.076,-0.035,38.454,38.262,0.563,0.467,1.210,38.061,38.148,0.373,0.443,0.845,2.680,3.96,41.10,not present ,0.00,0.00
10/11/2022,15:00:00,4.084,-2.874,8.787,-3.239,0.087,-0.032,38.644,38.445,0.555,0.444,1.254,38.326,38.409,0.369,0.435,0.852,2.680,3.95,41.30,not present ,0.00,0.00
10/11/2022,15:30:00,3.251,-2.904,7.348,-3.291,0.073,-0.032,37.998,37.833,0.565,0.473,1.197,37.768,37.878,0.377,0.444,0.850,2.680,3.94,40.00,not present ,0.00,0.00
10/11/2022,16:00:01,3.769,-2.835,8.242,-3.171,0.082,-0.031,37.984,37.815,0.552,0.449,1.232,37.723,37.840,0.372,0.437,0.854,2.680,3.93,39.90,not present ,0.00,0.00
10/11/2022,16:30:01,3.471,-2.845,7.727,-3.189,0.077,-0.031,37.113,36.988,0.551,0.456,1.212,37.071,37.216,0.361,0.425,0.853,2.680,3.93,38.70,not present ,0.00,0.00
10/11/2022,17:00:01,3.295,-2.729,7.424,-2.988,0.074,-0.029,36.009,35.916,0.559,0.466,1.200,36.009,36.192,0.370,0.433,0.859,2.680,3.92,37.20,not present ,0.00,0.00
10/11/2022,17:30:00,3.863,-2.496,8.405,-2.587,0.084,-0.025,35.012,34.922,0.555,0.449,1.239,35.033,35.243,0.369,0.426,0.870,2.680,3.91,36.00,not present ,0.00,0.00
10/11/2022,18:00:00,1.760,-2.968,4.771,-3.402,0.047,-0.034,33.437,33.387,0.534,0.485,1.102,33.623,33.858,0.366,0.434,0.847,2.680,3.90,34.20,not present ,0.00,0.00
10/11/2022,18:30:01,1.296,-3.359,3.969,-4.077,0.039,-0.040,32.055,32.042,0.532,0.495,1.074,32.196,32.471,0.366,0.443,0.829,2.680,3.95,41.60,present ,13.01,149.39
10/11/2022,19:00:00,1.066,-3.574,3.570,-4.449,0.035,-0.044,30.947,30.965,0.531,0.501,1.061,31.023,31.335,0.367,0.449,0.819,2.680,4.01,45.20,present ,13.06,156.60
10/11/2022,19:30:00,0.918,-3.333,3.316,-4.033,0.033,-0.040,30.034,30.081,0.533,0.507,1.052,30.067,30.409,0.369,0.446,0.830,2.680,4.09,44.60,present ,13.03,151.80
10/11/2022,20:00:00,0.699,-3.268,2.937,-3.920,0.029,-0.039,29.214,29.281,0.534,0.514,1.039,29.226,29.593,0.373,0.449,0.833,2.680,4.16,43.70,present ,13.03,151.80
10/11/2022,20:30:01,0.697,-3.158,2.933,-3.729,0.029,-0.037,28.488,28.572,0.535,0.516,1.039,28.479,28.865,0.377,0.451,0.839,2.680,4.19,36.90,present ,12.93,62.40
10/11/2022,21:00:00,0.599,-3.536,2.764,-4.384,0.027,-0.043,27.819,27.920,0.533,0.517,1.033,27.795,28.196,0.373,0.455,0.821,2.680,4.19,34.80,present ,12.91,50.70
10/11/2022,21:30:00,0.537,-3.340,2.656,-4.045,0.026,-0.040,27.215,27.327,0.536,0.521,1.030,27.177,27.589,0.376,0.455,0.830,2.680,4.19,33.50,present ,12.86,48.90
10/11/2022,22:00:01,0.411,-3.680,2.439,-4.633,0.024,-0.046,26.692,26.816,0.533,0.521,1.023,26.631,27.054,0.377,0.463,0.815,2.680,4.19,31.30,present ,12.88,46.50
10/11/2022,22:30:01,0.440,-3.355,2.490,-4.070,0.024,-0.040,26.229,26.359,0.538,0.526,1.024,26.155,26.586,0.377,0.456,0.829,2.680,4.19,30.40,present ,12.87,45.90
10/11/2022,23:00:00,0.283,-3.625,2.218,-4.537,0.022,-0.045,25.797,25.930,0.533,0.526,1.015,25.724,26.158,0.374,0.459,0.817,2.680,4.19,29.60,present ,12.84,45.60
10/11/2022,23:30:00,0.184,-3.493,2.046,-4.310,0.020,-0.043,25.373,25.508,0.535,0.530,1.010,25.289,25.726,0.378,0.461,0.823,2.680,4.19,29.10,present ,12.87,44.70
11/11/2022,00:00:01,0.381,-3.527,2.386,-4.368,0.023,-0.043,24.946,25.080,0.535,0.524,1.021,24.883,25.320,0.377,0.460,0.822,2.680,4.19,28.60,present ,12.83,44.40
11/11/2022,00:30:01,0.175,-3.287,2.031,-3.953,0.020,-0.039,24.476,24.613,0.536,0.531,1.009,24.425,24.865,0.380,0.458,0.833,2.680,4.19,28.10,present ,12.86,43.80
11/11/2022,01:00:00,0.269,-3.363,2.194,-4.084,0.021,-0.040,24.007,24.148,0.539,0.532,1.015,23.962,24.404,0.381,0.461,0.829,2.680,4.19,27.50,present ,12.83,44.10
11/11/2022,01:30:01,0.268,-3.407,2.192,-4.160,0.021,-0.041,23.555,23.699,0.538,0.530,1.015,23.506,23.955,0.381,0.462,0.827,2.680,4.19,27.20,present ,12.79,43.80
11/11/2022,02:00:00,0.227,-3.538,2.121,-4.386,0.021,-0.043,23.136,23.284,0.537,0.531,1.012,23.078,23.528,0.380,0.464,0.821,2.680,4.19,26.60,present ,12.79,44.40
11/11/2022,02:30:00,0.136,-3.496,1.964,-4.314,0.019,-0.043,22.779,22.928,0.536,0.533,1.007,22.702,23.154,0.380,0.463,0.823,2.680,4.19,26.30,present ,12.72,44.10
11/11/2022,03:00:00,0.009,-3.447,1.745,-4.229,0.017,-0.042,22.435,22.588,0.539,0.540,1.000,22.353,22.809,0.385,0.468,0.825,2.680,4.19,25.90,present ,12.79,43.80
11/11/2022,03:30:00,0.118,-3.415,1.932,-4.175,0.019,-0.041,22.116,22.269,0.539,0.536,1.006,22.044,22.499,0.383,0.464,0.827,2.680,4.19,25.70,present ,12.82,43.20
11/11/2022,04:00:01,-0.038,-3.483,1.662,-4.291,0.016,-0.042,21.745,21.899,0.538,0.540,0.997,21.671,22.129,0.384,0.468,0.824,2.680,4.19,25.30,present ,12.71,43.20
11/11/2022,04:30:01,0.102,-3.503,1.905,-4.326,0.019,-0.043,21.433,21.590,0.537,0.534,1.005,21.356,21.816,0.384,0.468,0.823,2.680,4.19,24.90,present ,12.75,43.80
11/11/2022,05:00:01,0.043,-3.472,1.803,-4.272,0.018,-0.042,21.159,21.316,0.542,0.541,1.002,21.067,21.529,0.385,0.469,0.824,2.680,4.16,21.60,not present ,0.00,0.00
11/11/2022,05:30:01,0.163,-3.482,2.011,-4.290,0.020,-0.042,21.001,21.164,0.545,0.540,1.009,20.870,21.335,0.385,0.469,0.824,2.680,4.15,21.10,not present ,0.00,0.00
